AppId, UserId, TimeStamp, OnBattery, ScreenOn, BatterySaverActive, LowPowerEpochActive, Foreground, InteractivityState, Container, Committed, TimeInMSec, MeasuredBitmap, EnergyLoss, CPUEnergyConsumption, SocEnergyConsumption, DisplayEnergyConsumption, DiskEnergyConsumption, NetworkEnergyConsumption, MBBEnergyConsumption, OtherEnergyConsumption, EmiEnergyConsumption, CPUEnergyConsumptionWorkOnBehalf, CPUEnergyConsumptionAttributed, TotalEnergyConsumption
\Device\HarddiskVolume3\Windows\System32\svchost.exe [NetworkService] [TermService], S-1-5-20, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
\Device\HarddiskVolume3\Program Files (x86)\Common Files\Microsoft Shared\Phone Tools\CoreCon\11.0\bin\IpOverUsbSvc.exe, S-1-5-18, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Program Files\Microsoft SQL Server\MSSQL15.SQLEXPRESS\MSSQL\Binn\sqlceip.exe, S-1-5-80-1985561900-798682989-2213159822-1904180398-3434236965, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60
\Device\HarddiskVolume3\Windows\System32\svchost.exe [netsvcs] [Winmgmt], S-1-5-18, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 7282, 0, 0, 17, 0, 0, 0, 0, 1094, 4565, 7299
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalService] [EventSystem], S-1-5-19, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalSystemNetworkRestricted] [AudioEndpointBuilder], S-1-5-18, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\ApplicationFrameHost.exe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Microsoft.Windows.Photos_2020.20110.11001.0_x64__8wekyb3d8bbwe, S-1-5-21-3210033539-3265524892-1105095863-1006, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
\Device\HarddiskVolume3\Windows\System32\svchost.exe [NetworkService] [LanmanWorkstation], S-1-5-20, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [Dhcp], S-1-5-19, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 86, 0, 0, 0, 0, 0, 0, 0, 1, 0, 86
\Device\HarddiskVolume3\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 52266, 0, 0, 963, 0, 0, 0, 0, 0, 99, 53229
\Device\HarddiskVolume3\Windows\System32\msiexec.exe, S-1-5-18, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Program Files\Common Files\microsoft shared\ClickToRun\OfficeClickToRun.exe, S-1-5-18, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13
\Device\HarddiskVolume3\Windows\System32\LogonUI.exe, S-1-5-18, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Minimized, FALSE, TRUE, 30916, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume3\Windows\System32\svchost.exe [netsvcs] [WpnService], S-1-5-18, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume3\Program Files (x86)\Microsoft Intune Management Extension\Microsoft.Management.Services.IntuneWindowsAgent.exe, S-1-5-18, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalServiceAndNoImpersonation] [SensrSvc], S-1-5-19, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\svchost.exe [netsvcs] [NetSetupSvc], S-1-5-18, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 60, 0, 0, 0, 0, 0, 0, 0, 153, 0, 60
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalServiceNetworkRestricted], S-1-5-19, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 60, 0, 0, 0, 0, 0, 0, 0, 39, 0, 60
\Device\HarddiskVolume3\ProgramData\Microsoft\Windows Defender\Platform\4.18.2011.6-0\NisSrv.exe, S-1-5-19, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 191, 0, 0, 0, 0, 0, 0, 0, 0, 155, 191
\Device\HarddiskVolume3\Windows\System32\svchost.exe [UnistackSvcGroup], S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
\Device\HarddiskVolume3\Windows\System32\svchost.exe [UnistackSvcGroup], S-1-5-21-3210033539-3265524892-1105095863-1006, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
\Device\HarddiskVolume3\Program Files\Windows Defender Advanced Threat Protection\SenseIR.exe, S-1-5-18, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\svchost.exe [netsvcs] [SENS], S-1-5-18, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\Intel\DPTF\esif_uf.exe, S-1-5-18, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalService] [SstpSvc], S-1-5-19, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\svchost.exe [netsvcs], S-1-5-18, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
\Device\HarddiskVolume3\Windows\System32\RuntimeBroker.exe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
\Device\HarddiskVolume3\Windows\System32\Intel\DPTF\dptf_helper.exe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalService] [LicenseManager], S-1-5-19, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\DriverStore\FileRepository\64kb7639.inf_amd64_e49049ed93293983\IntelCpHDCPSvc.exe, S-1-5-18, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Users\scottcha\AppData\Local\Microsoft\BingWallpaperApp\BingWallpaperApp.exe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
\Device\HarddiskVolume3\Windows\System32\ctfmon.exe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 1073, 0, 0, 0, 0, 0, 0, 0, 101, 6, 1073
\Device\HarddiskVolume3\Windows\System32\svchost.exe [utcsvc], S-1-5-18, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 1897, 0, 0, 13, 0, 0, 0, 0, 0, 0, 1910
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalSystemNetworkRestricted] [dot3svc], S-1-5-18, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalSystemNetworkRestricted] [PcaSvc], S-1-5-18, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\svchost.exe [UnistackSvcGroup] [CDPUserSvc], S-1-5-21-3210033539-3265524892-1105095863-1006, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
\Device\HarddiskVolume3\Windows\System32\svchost.exe [netsvcs] [EapHost], S-1-5-18, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Users\kiers\AppData\Local\Microsoft\OneDrive\OneDrive.exe, S-1-5-21-3210033539-3265524892-1105095863-1006, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
\Device\HarddiskVolume3\Windows\System32\svchost.exe [DcomLaunch] [LSM], S-1-5-18, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 48, 0, 0, 0, 0, 0, 0, 0, 8, 0, 48
\Device\HarddiskVolume3\Windows\System32\SecurityHealthService.exe, S-1-5-18, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
\Device\HarddiskVolume3\Windows\System32\svchost.exe [netsvcs] [lfsvc], S-1-5-18, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalService] [BthAvctpSvc], S-1-5-19, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\svchost.exe [UnistackSvcGroup] [CDPUserSvc], S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 37, 0, 0, 0, 0, 0, 0, 0, 98, 0, 37
\Device\HarddiskVolume3\Program Files (x86)\Microsoft\Edge Dev\Application\msedge.exe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, Minimized, FALSE, TRUE, 30916, b000000000, 0, 387, 0, 0, 16, 84, 0, 0, 0, 0, 94, 487
\Device\HarddiskVolume3\Windows\System32\svchost.exe [netsvcs] [Schedule], S-1-5-18, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 27, 0, 0, 0, 0, 0, 0, 0, 26, 0, 27
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [RmSvc], S-1-5-19, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
\Device\HarddiskVolume3\Windows\System32\WUDFHost.exe, S-1-5-19, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 1754, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1754
\Device\HarddiskVolume3\Windows\System32\Speech_OneCore\common\SpeechRuntime.exe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume3\Program Files\Microsoft Office\root\Office16\ONENOTEM.EXE, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalService] [nsi], S-1-5-19, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalSystemNetworkRestricted] [DisplayEnhancementService], S-1-5-18, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\dllhost.exe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\taskhostw.exe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 167
\Device\HarddiskVolume3\Windows\System32\taskhostw.exe, S-1-5-21-3210033539-3265524892-1105095863-1006, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [TimeBrokerSvc], S-1-5-19, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\CCM\SCNotification.exe, S-1-5-21-3210033539-3265524892-1105095863-1006, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [wscsvc], S-1-5-19, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\wbem\WmiPrvSE.exe, S-1-5-20, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 170, 0, 0, 0, 0, 0, 0, 0, 3160, 1, 170
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalSystemNetworkRestricted] [NcbService], S-1-5-18, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume3\Users\scottcha\AppData\Local\Microsoft\OneDrive\OneDrive.exe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81
\Device\HarddiskVolume3\Program Files (x86)\Bonjour\mDNSResponder.exe, S-1-5-18, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\svchost.exe [imgsvc], S-1-5-19, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 31, 0, 0, 0, 40, 0, 0, 0, 0, 0, 71
\Device\HarddiskVolume3\Windows\CCM\UpdateTrustedSites.exe, S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 308, 0, 0, 2, 0, 0, 0, 0, 0, 0, 310
\Device\HarddiskVolume3\Windows\CCM\UpdateTrustedSites.exe, S-1-5-21-3210033539-3265524892-1105095863-1006, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 324, 0, 0, 0, 0, 0, 0, 0, 0, 0, 324
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalServiceAndNoImpersonation] [SSDPSRV], S-1-5-19, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume3\Windows\System32\svchost.exe [NetworkService] [DoSvc], S-1-5-20, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43
\Device\HarddiskVolume3\Windows\System32\svchost.exe [AarSvcGroup] [AarSvc], S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume3\Windows\System32\svchost.exe [AarSvcGroup] [AarSvc], S-1-5-21-3210033539-3265524892-1105095863-1006, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\wbem\WmiPrvSE.exe, S-1-5-19, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
MemCompression, S-1-5-18, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 29, 0, 0, 3, 0, 0, 0, 0, 0, 0, 32
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [EventLog], S-1-5-19, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 38, 0, 0, 1, 0, 0, 0, 0, 43, 0, 39
\Device\HarddiskVolume3\Windows\System32\wbem\WmiPrvSE.exe, S-1-5-18, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 149, 0, 0, 0, 0, 0, 0, 0, 218, 10, 149
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalService] [CDPSvc], S-1-5-19, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
\Device\HarddiskVolume3\Windows\System32\svchost.exe [netsvcs] [gpsvc], S-1-5-18, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalSystemNetworkRestricted] [SysMain], S-1-5-18, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 232
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalServiceNoNetworkFirewall], S-1-5-19, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 29, 0, 0, 0, 0, 0, 0, 0, 2, 0, 29
\Device\HarddiskVolume3\Windows\System32\svchost.exe [netsvcs] [UsoSvc], S-1-5-18, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\svchost.exe [BthAppGroup] [BluetoothUserService], S-1-12-1-3773042226-1119254156-4207997322-1205333570, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\svchost.exe [BthAppGroup] [BluetoothUserService], S-1-5-21-3210033539-3265524892-1105095863-1006, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [lmhosts], S-1-5-19, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\svchost.exe [wsappx] [AppXSvc], S-1-5-18, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalServiceNetworkRestricted] [WinHttpAutoProxySvc], S-1-5-19, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75
\Device\HarddiskVolume3\Windows\System32\svchost.exe [NetworkService] [CryptSvc], S-1-5-20, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 30, 0, 0, 1, 0, 0, 0, 0, 6, 0, 31
\Device\HarddiskVolume3\Windows\System32\svchost.exe [LocalService] [bthserv], S-1-5-19, 2020-12-14:17:50:00.0000, FALSE, TRUE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 30916, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
